link,product_name,product_nm,marketplace,province,itemId,shopId,star_review,original_price,discount_price,amount_sold,per_discount,check_percent
www.lazada.co.th/products/6-20-1085-2566-i5081043336.html,"ข้าวเหนียว กข6 บรรจุ 20 กิโลกรัม รวมส่ง 1,085 บาท ข้าวสารพื้นบ้าน ชาวนา ร้อยเอ็ด ข้าวปลายปี 2566",ข้าวเหนียวพันธุ์_กข6,lazada,ร้อยเอ็ด,5081043336,2461186,4.8,1085,1045,79,4,227.85
www.lazada.co.th/products/6-100-1-kg-6-100-i2635249427.html,ข้าวฮางเหนียว กข6 แท้100% ขนาด 1 Kg. แพ็คสุญญากาศ ทำจากข้าวเหนียว กข6 แท้ 100% น้ำตาลต่ำ หุงได้ นึ่งได้,ข้าวเหนียวพันธุ์_กข6,lazada,มหาสารคาม,2635249427,2062146,5.0,0,125,659,0,0
www.lazada.co.th/products/6-2566-1-25-1350-i2764222306.html,"ข้าวเหนียว กข6 ข้าวใหม่นาปี 2566 ร้อยเอ็ด 1 กระสอบ บรรจุ 25 กิโลกรัม รวมจัดส่ง 1,350 บาท *ข้าวสารพื้นบ้านชาวนาสีเอง",ข้าวเหนียวพันธุ์_กข6,lazada,ร้อยเอ็ด,2764222306,2461186,4.9,1350,1299,312,4,-2862
www.lazada.co.th/products/6-2566-25-1350-i4255010988.html,"ข้าวเหนียว กข6 ข้าวใหม่ปี 2566 ข้าวสารพื้นบ้าน สินค้าชาวนาร้อยเอ็ด บรรจุ 25 กิโลกรัม ร่วมส่ง 1,350 บาท ข้าวสารพื้นบ้านชาวนาสีเอง",ข้าวเหนียวพันธุ์_กข6,lazada,ร้อยเอ็ด,4255010988,2461186,4.9,1350,1299,206,4,-1431
www.lazada.co.th/products/6-i4984877733.html,ข้าวเหนียว กข6 ใหม่ หอม นุ่ม,ข้าวเหนียวพันธุ์_กข6,lazada,ขอนแก่น,4984877733,2813578,5.0,35,34,25,3,26.25
www.lazada.co.th/products/6-1-66-i3136325011.html,ข้าวเหนียว กข6 ขนาด 1 กิโลกรัม ข้าวใหม่ เกี่ยว พ.ย - ธ.ค 66 แพ็คถุงสูญญากาศ อร่อย หอมฟุ้ง เหนียวนุ่ม จากชาวนามุกดาหาร,ข้าวเหนียวพันธุ์_กข6,lazada,มุกดาหาร,3136325011,2670367,5.0,0,45,158,0,0
www.lazada.co.th/products/6-a-i5276365261.html,ข้าวเหนียวเขี้ยวงูคัดพิเศษ ข้าวเหนียวกข6 เกรดA นุ่มนวล,ข้าวเหนียวพันธุ์_กข6,lazada,นนทบุรี,5276365261,4774455,5.0,45,27,30,40,31.5
www.lazada.co.th/products/6-1-i3865995291.html,ข้าวเหนียว ข้าวเหนียวอ่อน กข6 ตราดอกฝ้าย สะอาด อร่อย หอมนุ่มนวล แบ่ง1กิโลกรัม,ข้าวเหนียวพันธุ์_กข6,lazada,สกลนคร,3865995291,2083086,0.0,40,30,0,25,40
www.lazada.co.th/products/6-2566-10-550-i3113549090.html,ข้าวเหนียว กข6 ข้าวเหนียวใหม่ ข้าวนาปี 2566 ชาวนาร้อยเอ็ด บรรจุ 10 กิโลกรัม ราคาเพียง 550 บาท ข้าวสารพื้นบ้านชาวนาสีเอง ไม่รวมค่าจัดส่ง,ข้าวเหนียวพันธุ์_กข6,lazada,ร้อยเอ็ด,3113549090,2461186,4.9,550,490,602,11,-2761
www.lazada.co.th/products/6-1-i2538410918.html,ข้าวฮางจากข้าวเหนียว กข.6 ข้าวสารเหนียว  สะอาดปลอดภัย  น้ำหนักแพ็คละ 1 กก.,ข้าวเหนียวพันธุ์_กข6,lazada,นครพนม,2538410918,1639437,4.8,0,100,43,0,0
www.lazada.co.th/products/6-5-i310716664.html,ข้าวเหนียว ก.ข. 6 [ข้าวเหนียวใหม่ ]คัดพิเศษ ตราไก่แจ้ 5 ก.ก.,ข้าวเหนียวพันธุ์_กข6,lazada,พิจิตร,310716664,216691,4.9,350,315,282,10,-637
www.lazada.co.th/products/6-15-best-quality-sticky-rice-15-kg-i220536068.html,ข้าวเหนียว กข 6 คัดพิเศษ ตราแหลมทอง 15 กก./Best Quality Sticky Rice 15 Kg.,ข้าวเหนียวพันธุ์_กข6,lazada,ขอนแก่น,220536068,169534,4.6,0,579,124,0,0
www.lazada.co.th/products/6-2566-5-290-2566-i2724690890.html,ข้าวเหนียว กข6 ข้าวใหม่นาปี 2566 ถุง 5 กิโลกรัม เพียง 290 บาท ข้าวนาปี2566 *ยังไม่รวมค่าจัดส่ง ข้าวสารพื้นบ้านชาวนาสีเอง,ข้าวเหนียวพันธุ์_กข6,lazada,ร้อยเอ็ด,2724690890,2461186,5.0,290,280,171,3,-205.9
www.lazada.co.th/products/6-1-i4763495995.html,ข้าวเหนียวปลอดสารพิษ กข6 ข้าวเหนียวใหม่ บรรจุ 1 กิโลกรัม,ข้าวเหนียวพันธุ์_กข6,lazada,สกลนคร,4763495995,323924,5.0,0,30,1,0,0
www.lazada.co.th/products/6-1kg-2566-i4998249880.html,ข้าวเหนียว กข6 1kg. ข้าวใหม่ ฤดูปลูก 2566,ข้าวเหนียวพันธุ์_กข6,lazada,เชียงใหม่,4998249880,4138248,0.0,0,35,0,0,0
www.lazada.co.th/products/6-6-gaba-rice-1-i5140706081.html,ข้าวฮางงอกเหนียว กข6(ข้าวกล้องงอกเหนียว กข6) GABA RICE ข้าวเพื่อสุขภาพ ออร์แกนิกแท้ จำนวน 1 แพค,ข้าวเหนียวพันธุ์_กข6,lazada,ขอนแก่น,5140706081,4718315,5.0,140,99,2,29,137.2
www.lazada.co.th/products/6-1-i5279111087.html,ข้าวเหนียว กข6 คัดพิเศษ ตราล้อบิน 1 กิโลกรัม,ข้าวเหนียวพันธุ์_กข6,lazada,เลย,5279111087,4750747,0.0,0,62,0,0,0
www.lazada.co.th/products/6-5-i4688946299.html,🌾ข้าวเหนียว กข6 คัดพิเศษ# ตราข้าวเก้ารวงทอง #บรรจุถุงกระสอบ5กิโลกรัม ข้าวเหนียวนาปีนิ่มนานตลอดวัน,ข้าวเหนียวพันธุ์_กข6,lazada,กรุงเทพมหานคร,4688946299,4152252,5.0,0,219,13,0,0
www.lazada.co.th/products/6-5-i5046992253.html,ส่งฟรี &gt;&gt; ข้าวเหนียว กข6 เชียงราย &lt;&lt; 5 กก. คุณภาพเกรดส่งออก ส่งตรงจากโรงสี,ข้าวเหนียวพันธุ์_กข6,lazada,เชียงราย,5046992253,4650336,0.0,239,209,0,13,239
www.lazada.co.th/products/6-15-2566-815-i5081016361.html,ข้าวเหนียว กข6 บรรจุ 15 กิโลกรัม ข้าวสารพื้นบ้าน ชานาร้อยเอ็ด ข้าวปลายปี 2566 ปลอดสารกันแมลง รวมส่ง 815 บาท,ข้าวเหนียวพันธุ์_กข6,lazada,ร้อยเอ็ด,5081016361,2461186,4.8,815,806,9,1,741.65
www.lazada.co.th/products/6-6566-i4298011109.html,ข้าวเหนียวนาปี กข 6 คัดพิเศษ ตรา ๙ ดอกบัว (คุณภาพส่งออก) ข้าวใหม่ปี65/66,ข้าวเหนียวพันธุ์_กข6,lazada,กรุงเทพมหานคร,4298011109,184,5.0,99,49,6,51,93.06
www.lazada.co.th/products/6-i4699419011.html,ข้าวคั่วป่น ป่นจากข้าวเหนียว กข.6 อินทรีย์ คั่วจากไฟเตาถ่าน หอมกรุ่นมาก ป่นใหม่ทุกวัน,ข้าวเหนียวพันธุ์_กข6,lazada,หนองบัวลำภู,4699419011,4200875,0.0,0,50,0,0,0
www.lazada.co.th/products/6-1-phayao-sticky-rice-rd6-i5330233020.html,ข้าวเหนียว พะเยา กข.6  แพ็คสูญญากาศ( 1 กิโลกรัม ) Phayao Sticky Rice (RD6),ข้าวเหนียวพันธุ์_กข6,lazada,ปทุมธานี,5330233020,3511352,0.0,60,45,0,25,60
www.lazada.co.th/products/6-1-i5054924031.html,ข้าวเหนียว กข 6 จากชาวนาโดยตรง ไม่ผ่านพ่อค้าคนกลาง ไม่อาบสารกันมอด ปลอดสารพิษ กำจัดวัชพืชด้วยการตัด สดใหม่สีขายตามออเดอร์ ขนาด 1 กิโลกรัม,ข้าวเหนียวพันธุ์_กข6,lazada,ยโสธร,5054924031,4654759,5.0,0,35,29,0,0
www.lazada.co.th/products/6-1-i4614196492.html,ข้าวเปลือก กข.6 (ข้าวเหนียว) ออแกนิค 1กิโลกรัม,ข้าวเหนียวพันธุ์_กข6,lazada,สกลนคร,4614196492,1945310,3.5,0,15,33,0,0
www.lazada.co.th/products/6-i5278688641.html,ข้าวเหนียวคัดพิเศษ.กข.6 สินค้าของชาวนาโดยตรง,ข้าวเหนียวพันธุ์_กข6,lazada,ศรีสะเกษ,5278688641,4171880,0.0,0,34,0,0,0
www.lazada.co.th/products/6-i5252185664.html,ข้าวเหนียว กข.6 จากชาวนาศรีสะเกษ ข้าวนาปี(ปลุกเองขายเอง),ข้าวเหนียวพันธุ์_กข6,lazada,กรุงเทพมหานคร,5252185664,4643557,5.0,0,59,7,0,0
www.lazada.co.th/products/6-5-i5054935055.html,ข้าวเหนียว กข 6 จากชาวนาโดยตรง ไม่ผ่านพ่อค้าคนกลาง ไม่อาบสารกันมอด ปลอดสารพิษ กำจัดวัชพืชด้วยการตัด สดใหม่สีขายตามออเดอร์ ขนาด 5 กิโลกรัม,ข้าวเหนียวพันธุ์_กข6,lazada,ยโสธร,5054935055,4654759,5.0,0,175,1,0,0
www.lazada.co.th/products/6-100-i5112341628.html,ข้าวเหนียวนาปี กข.6 100% ตราพญาไอยรา ชั้นพิเศษเกรดส่ง,ข้าวเหนียวพันธุ์_กข6,lazada,สมุทรปราการ,5112341628,2597636,0.0,0,99,0,0,0
www.lazada.co.th/products/new-6-5-5-i5253317928.html,New!! ข้าวเหนียว กข.6 ตราใบข้าว ข้าวเหนียวจากทางภาคเหนือ คัดสรรอย่างดี ขนาด 5 กิโล [สั่ง 5 ถุงส่งฟรี],ข้าวเหนียวพันธุ์_กข6,lazada,เชียงใหม่,5253317928,2820583,4.9,0,199,63,0,0
www.lazada.co.th/products/6-45-i4064299382.html,ข้าวเหนียว กข.6 อุดรธานี คัดพิเศษ เมล็ดขาว ยาว เรียว นึ่งนิ่ม หอมอร่อย อุ่นได้หลายครั้ง ตรา ลิ้นจี่แดง ขนาด 45 กก. *พร้อมจัดส่งทันที,ข้าวเหนียวพันธุ์_กข6,lazada,กรุงเทพมหานคร,4064299382,170073,5.0,2010,1590,17,21,1668.3
www.lazada.co.th/products/6-5-i5027116864.html,ข้าวเหนียวใหม่ต้นฤดู หอม นุ่ม รับประกันความอร่อย ข้าวเหนียวกข.6แท้ คุณภาพดี 5กก,ข้าวเหนียวพันธุ์_กข6,lazada,ร้อยเอ็ด,5027116864,4441189,4.9,390,190,16,51,327.6
www.lazada.co.th/products/6-10-kr20-i5123172452.html,พันธุ์​ข้าว ข้าวเหนียว กข.6 เตี้ย ข้าวนาปี ไวแสง หอมนุ่ม ต้นเตี้ย ไม่ล้ม บรรจุ 10 กก. พร้อมปลูก คูลเกษตร KR20,ข้าวเหนียวพันธุ์_กข6,lazada,นครสวรรค์,5123172452,4648841,0.0,850,750,0,12,850
www.lazada.co.th/products/6-45-i4049916417.html,ข้าวเหนียวใหม่ กข.6 แม่โจ้ เชียงใหม่ เหนียวนุ่ม หอมอร่อย ราคาประหยัด ตรา กระติ๊บ ขนาด 45 กก. * พร้อมจัดส่งทันที,ข้าวเหนียวพันธุ์_กข6,lazada,กรุงเทพมหานคร,4049916417,170073,5.0,1950,1515,20,22,1560
www.lazada.co.th/products/6-1kg-i5026146337.html,ข้าวเหนียวใหม่ต้นฤดู หอม นุ่ม รับประกันความอร่อย ข้าวเหนียวกข.6แท้ คุณภาพดี 1KG,ข้าวเหนียวพันธุ์_กข6,lazada,ร้อยเอ็ด,5026146337,4441189,5.0,80,40,11,50,71.2
www.lazada.co.th/products/3-6-i5027391675.html,ข้าวเหนียวใหม่แพ็ค3กก สุดคุ้ม ต้นฤดู หอม นุ่ม รับประกันความอร่อย ข้าวเหนียวกข.6แท้ คุณภาพดี,ข้าวเหนียวพันธุ์_กข6,lazada,ร้อยเอ็ด,5027391675,4441189,0.0,270,120,0,56,270
www.lazada.co.th/products/65kg-i4513276012.html,ข้าวสารเหนียวกข6ขนาด5KGสีใหม่สดตามออเดอร์,ข้าวเหนียวพันธุ์_กข6,lazada,ขอนแก่น,4513276012,4115357,5.0,0,150,8,0,0
www.lazada.co.th/products/6-i4376658751.html,ข้าวเหนียวใหม่ ข้าวเหนียว กข6,ข้าวเหนียวพันธุ์_กข6,lazada,ยโสธร,4376658751,1663196,0.0,40,30,0,25,40
